File System,Block Size,Inode Size,Block Group,Atime Option,Journal Option,Special Option,I/O Scheduler,Device,Throughput
ext2,1024,1024,8,none,none,none,noop,ssd,18453.67
ext2,1024,1024,8,none,none,none,noop,sata,12667.0
ext2,1024,1024,8,none,none,none,cfq,sas,17891.67
ext2,1024,1024,8,none,none,none,cfq,500sas,10195.67
ext2,1024,1024,8,none,none,none,cfq,ssd,18127.0
ext2,1024,1024,8,none,none,none,cfq,sata,12100.0
ext2,1024,1024,8,none,none,none,deadline,sas,18152.67
ext2,1024,1024,8,none,none,none,deadline,500sas,10477.67
ext2,1024,1024,8,none,none,none,deadline,ssd,18472.0
ext2,1024,1024,8,none,none,none,deadline,sata,12734.67
ext2,1024,1024,8,noatime,none,none,noop,sas,18225.67
ext2,1024,1024,8,noatime,none,none,noop,500sas,10585.67
ext2,1024,1024,8,noatime,none,none,noop,ssd,18488.67
ext2,1024,1024,8,noatime,none,none,noop,sata,12302.0
ext2,1024,1024,8,noatime,none,none,cfq,sas,17905.0
ext2,1024,1024,8,noatime,none,none,cfq,500sas,10198.0
ext2,1024,1024,8,noatime,none,none,cfq,ssd,18151.33
ext2,1024,1024,8,noatime,none,none,cfq,sata,12388.67
ext2,1024,1024,8,noatime,none,none,deadline,sas,18178.67
ext2,1024,1024,8,noatime,none,none,deadline,500sas,10326.67
ext2,1024,1024,8,noatime,none,none,deadline,ssd,18422.67
ext2,1024,1024,8,noatime,none,none,deadline,sata,12497.0
ext2,2048,none,none,none,none,none,noop,sas,18638.0
ext2,2048,none,none,none,none,none,noop,500sas,18550.67
ext2,2048,none,none,none,none,none,noop,ssd,18722.67
ext2,2048,none,none,none,none,none,noop,sata,18507.67
ext2,2048,none,none,none,none,none,cfq,sas,18419.0
ext2,2048,none,none,none,none,none,cfq,500sas,18234.0
ext2,2048,none,none,none,none,none,cfq,ssd,18402.33
ext2,2048,none,none,none,none,none,cfq,sata,18400.33
ext2,2048,none,none,none,none,none,deadline,sas,18640.33
ext2,2048,none,none,none,none,none,deadline,500sas,18549.33
ext2,2048,none,none,none,none,none,deadline,ssd,18715.67
ext2,2048,none,none,none,none,none,deadline,sata,18554.67
ext2,2048,none,none,noatime,none,none,noop,sas,18688.33
ext2,2048,none,none,noatime,none,none,noop,500sas,18535.33
ext2,2048,none,none,noatime,none,none,noop,ssd,18739.67
ext2,2048,none,none,noatime,none,none,noop,sata,18600.0
ext2,2048,none,none,noatime,none,none,cfq,sas,18442.67
ext2,2048,none,none,noatime,none,none,cfq,500sas,18285.67
ext2,2048,none,none,noatime,none,none,cfq,ssd,18440.67
ext2,2048,none,none,noatime,none,none,cfq,sata,18378.33
ext2,2048,none,none,noatime,none,none,deadline,sas,18636.67
ext2,2048,none,none,noatime,none,none,deadline,500sas,18560.33
ext2,2048,none,none,noatime,none,none,deadline,ssd,18692.33
ext2,2048,none,none,noatime,none,none,deadline,sata,18531.67
ext2,2048,none,2,none,none,none,noop,sas,18351.33
ext2,2048,none,2,none,none,none,noop,500sas,16046.0
ext2,2048,none,2,none,none,none,noop,ssd,18464.67
ext2,2048,none,2,none,none,none,noop,sata,15339.33
ext2,2048,none,2,none,none,none,cfq,sas,17973.33
ext2,2048,none,2,none,none,none,cfq,500sas,15827.0
ext2,2048,none,2,none,none,none,cfq,ssd,18212.67
ext2,2048,none,2,none,none,none,cfq,sata,15261.67
ext2,2048,none,2,none,none,none,deadline,sas,18333.0
ext2,2048,none,2,none,none,none,deadline,500sas,16249.0
ext2,2048,none,2,none,none,none,deadline,ssd,18457.67
ext2,2048,none,2,none,none,none,deadline,sata,15241.33
ext2,2048,none,2,noatime,none,none,noop,sas,18247.0
ext2,2048,none,2,noatime,none,none,noop,500sas,16217.67
ext2,2048,none,2,noatime,none,none,noop,ssd,18559.0
ext2,2048,none,2,noatime,none,none,noop,sata,14959.67
ext2,2048,none,2,noatime,none,none,cfq,sas,18061.0
ext2,2048,none,2,noatime,none,none,cfq,500sas,15812.0
ext2,2048,none,2,noatime,none,none,cfq,ssd,18259.0
ext2,2048,none,2,noatime,none,none,cfq,sata,15079.0
ext2,2048,none,2,noatime,none,none,deadline,sas,18420.0
ext2,2048,none,2,noatime,none,none,deadline,500sas,15866.33
ext2,2048,none,2,noatime,none,none,deadline,ssd,18540.0
ext2,2048,none,2,noatime,none,none,deadline,sata,15362.33
ext2,2048,none,4,none,none,none,noop,sas,18615.33
ext2,2048,none,4,none,none,none,noop,500sas,17794.33
ext2,2048,none,4,none,none,none,noop,ssd,18690.33
ext2,2048,none,4,none,none,none,noop,sata,18266.33
ext2,2048,none,4,none,none,none,cfq,sas,18312.0
ext2,2048,none,4,none,none,none,cfq,500sas,17699.0
ext2,2048,none,4,none,none,none,cfq,ssd,18435.33
ext2,2048,none,4,none,none,none,cfq,sata,18061.0
ext2,2048,none,4,none,none,none,deadline,sas,18532.67
ext2,2048,none,4,none,none,none,deadline,500sas,17871.0
ext2,2048,none,4,none,none,none,deadline,ssd,18656.0
ext2,2048,none,4,none,none,none,deadline,sata,18133.67
ext2,2048,none,4,noatime,none,none,noop,sas,18603.0
ext2,2048,none,4,noatime,none,none,noop,500sas,17791.67
ext2,2048,none,4,noatime,none,none,noop,ssd,18698.67
ext2,2048,none,4,noatime,none,none,noop,sata,18061.0
ext2,2048,none,4,noatime,none,none,cfq,sas,18348.0
ext2,2048,none,4,noatime,none,none,cfq,500sas,17474.33
ext2,2048,none,4,noatime,none,none,cfq,ssd,18453.33
ext2,2048,none,4,noatime,none,none,cfq,sata,18076.67
ext2,2048,none,4,noatime,none,none,deadline,sas,18564.0
ext2,2048,none,4,noatime,none,none,deadline,500sas,17792.67
ext2,2048,none,4,noatime,none,none,deadline,ssd,18790.0
ext2,2048,none,4,noatime,none,none,deadline,sata,18199.0
ext2,2048,none,8,none,none,none,noop,sas,18668.67
ext2,2048,none,8,none,none,none,noop,500sas,18407.0
ext2,2048,none,8,none,none,none,noop,ssd,18747.33
ext2,2048,none,8,none,none,none,noop,sata,18566.67
ext2,2048,none,8,none,none,none,cfq,sas,18419.67
ext2,2048,none,8,none,none,none,cfq,500sas,18258.33
ext2,2048,none,8,none,none,none,cfq,ssd,18486.33
ext2,2048,none,8,none,none,none,cfq,sata,18450.33
ext2,2048,none,8,none,none,none,deadline,sas,18716.0
ext2,2048,none,8,none,none,none,deadline,500sas,18468.0
ext2,2048,none,8,none,none,none,deadline,ssd,18764.0
ext2,2048,none,8,none,none,none,deadline,sata,18477.67
ext2,2048,none,8,noatime,none,none,noop,sas,18722.67
ext2,2048,none,8,noatime,none,none,noop,500sas,18540.67
ext2,2048,none,8,noatime,none,none,noop,ssd,18752.0
ext2,2048,none,8,noatime,none,none,noop,sata,18486.67
ext2,2048,none,8,noatime,none,none,cfq,sas,18401.67
ext2,2048,none,8,noatime,none,none,cfq,500sas,18242.33
ext2,2048,none,8,noatime,none,none,cfq,ssd,18511.33
ext2,2048,none,8,noatime,none,none,cfq,sata,18443.67
ext2,2048,none,8,noatime,none,none,deadline,sas,18688.67
ext2,2048,none,8,noatime,none,none,deadline,500sas,18519.67
ext2,2048,none,8,noatime,none,none,deadline,ssd,18746.0
ext2,2048,none,8,noatime,none,none,deadline,sata,18429.0
ext2,2048,none,16,none,none,none,noop,sas,18620.33
ext2,2048,none,16,none,none,none,noop,500sas,18516.0
ext2,2048,none,16,none,none,none,noop,ssd,18724.67
ext2,2048,none,16,none,none,none,noop,sata,18631.0
ext2,2048,none,16,none,none,none,cfq,sas,18441.0
ext2,2048,none,16,none,none,none,cfq,500sas,18257.33
ext2,2048,none,16,none,none,none,cfq,ssd,18467.33
ext2,2048,none,16,none,none,none,cfq,sata,18352.33
ext2,2048,none,16,none,none,none,deadline,sas,18674.33
ext2,2048,none,16,none,none,none,deadline,500sas,18541.0
ext2,2048,none,16,none,none,none,deadline,ssd,18755.33
ext2,2048,none,16,none,none,none,deadline,sata,18562.33
ext2,2048,none,16,noatime,none,none,noop,sas,18670.67
ext2,2048,none,16,noatime,none,none,noop,500sas,18607.0
ext2,2048,none,16,noatime,none,none,noop,ssd,18786.67
ext2,2048,none,16,noatime,none,none,noop,sata,18630.0
ext2,2048,none,16,noatime,none,none,cfq,sas,18457.0
ext2,2048,none,16,noatime,none,none,cfq,500sas,18284.67
ext2,2048,none,16,noatime,none,none,cfq,ssd,18454.33
ext2,2048,none,16,noatime,none,none,cfq,sata,18381.67
ext2,2048,none,16,noatime,none,none,deadline,sas,18683.33
ext2,2048,none,16,noatime,none,none,deadline,500sas,18554.33
ext2,2048,none,16,noatime,none,none,deadline,ssd,18728.67
ext2,2048,none,16,noatime,none,none,deadline,sata,18679.0
ext2,2048,128,none,none,none,none,noop,sas,18575.67
ext2,2048,128,none,none,none,none,noop,500sas,18492.0
ext2,2048,128,none,none,none,none,noop,ssd,18775.67
ext2,2048,128,none,none,none,none,noop,sata,18523.67
ext2,2048,128,none,none,none,none,cfq,sas,18390.67
ext2,2048,128,none,none,none,none,cfq,500sas,18206.0
ext2,2048,128,none,none,none,none,cfq,ssd,18467.67
ext2,2048,128,none,none,none,none,cfq,sata,18400.67
ext2,2048,128,none,none,none,none,deadline,sas,18565.67
ext2,2048,128,none,none,none,none,deadline,500sas,18568.33
ext2,2048,128,none,none,none,none,deadline,ssd,18798.67
ext2,2048,128,none,none,none,none,deadline,sata,18487.33
ext2,2048,128,none,noatime,none,none,noop,sas,18650.0
ext2,2048,128,none,noatime,none,none,noop,500sas,18516.67
ext2,2048,128,none,noatime,none,none,noop,ssd,18773.33
ext2,2048,128,none,noatime,none,none,noop,sata,18592.33
ext2,2048,128,none,noatime,none,none,cfq,sas,18383.33
ext2,2048,128,none,noatime,none,none,cfq,500sas,18238.33
ext2,2048,128,none,noatime,none,none,cfq,ssd,18498.0
ext2,2048,128,none,noatime,none,none,cfq,sata,18305.0
ext2,2048,128,none,noatime,none,none,deadline,sas,18605.0
ext2,2048,128,none,noatime,none,none,deadline,500sas,18493.67
ext2,2048,128,none,noatime,none,none,deadline,ssd,18718.67
ext2,2048,128,none,noatime,none,none,deadline,sata,18605.33
ext2,2048,128,2,none,none,none,noop,sas,18439.67
ext2,2048,128,2,none,none,none,noop,500sas,16086.67
ext2,2048,128,2,none,none,none,noop,ssd,18604.67
ext2,2048,128,2,none,none,none,noop,sata,15387.0
ext2,2048,128,2,none,none,none,cfq,sas,18100.67
ext2,2048,128,2,none,none,none,cfq,500sas,15909.67
ext2,2048,128,2,none,none,none,cfq,ssd,18259.0
ext2,2048,128,2,none,none,none,cfq,sata,16140.0
ext2,2048,128,2,none,none,none,deadline,sas,18342.67
ext2,2048,128,2,none,none,none,deadline,500sas,16042.33
ext2,2048,128,2,none,none,none,deadline,ssd,18529.33
ext2,2048,128,2,none,none,none,deadline,sata,15433.0
ext2,2048,128,2,noatime,none,none,noop,sas,18407.67
ext2,2048,128,2,noatime,none,none,noop,500sas,16346.67
ext2,2048,128,2,noatime,none,none,noop,ssd,18604.33
ext2,2048,128,2,noatime,none,none,noop,sata,15678.67
ext2,2048,128,2,noatime,none,none,cfq,sas,18138.67
ext2,2048,128,2,noatime,none,none,cfq,500sas,16241.0
ext2,2048,128,2,noatime,none,none,cfq,ssd,18342.67
ext2,2048,128,2,noatime,none,none,cfq,sata,15697.33
ext2,2048,128,2,noatime,none,none,deadline,sas,18491.33
ext2,2048,128,2,noatime,none,none,deadline,500sas,16364.67
ext2,2048,128,2,noatime,none,none,deadline,ssd,18584.33
ext2,2048,128,2,noatime,none,none,deadline,sata,15720.33
ext2,2048,128,4,none,none,none,noop,sas,18615.33
ext2,2048,128,4,none,none,none,noop,500sas,17907.5
ext2,2048,128,4,none,none,none,noop,ssd,18700.0
ext2,2048,128,4,none,none,none,noop,sata,17918.0
ext2,2048,128,4,none,none,none,cfq,sas,18314.0
ext2,2048,128,4,none,none,none,cfq,500sas,17677.67
ext2,2048,128,4,none,none,none,cfq,ssd,18429.33
ext2,2048,128,4,none,none,none,cfq,sata,17953.33
ext2,2048,128,4,none,none,none,deadline,sas,18636.0
ext2,2048,128,4,none,none,none,deadline,500sas,17746.67
ext2,2048,128,4,none,none,none,deadline,ssd,18719.33
ext2,2048,128,4,none,none,none,deadline,sata,18039.67
ext2,2048,128,4,noatime,none,none,noop,sas,18597.67
ext2,2048,128,4,noatime,none,none,noop,500sas,17831.0
ext2,2048,128,4,noatime,none,none,noop,ssd,18713.67
ext2,2048,128,4,noatime,none,none,noop,sata,18178.0
ext2,2048,128,4,noatime,none,none,cfq,sas,18330.0
ext2,2048,128,4,noatime,none,none,cfq,500sas,17648.33
ext2,2048,128,4,noatime,none,none,cfq,ssd,18429.33
ext2,2048,128,4,noatime,none,none,cfq,sata,17981.0
ext2,2048,128,4,noatime,none,none,deadline,sas,18614.0
ext2,2048,128,4,noatime,none,none,deadline,500sas,17812.67
ext2,2048,128,4,noatime,none,none,deadline,ssd,18680.67
ext2,2048,128,4,noatime,none,none,deadline,sata,17980.33
ext2,2048,128,8,none,none,none,noop,sas,18684.0
ext2,2048,128,8,none,none,none,noop,500sas,18490.0
ext2,2048,128,8,none,none,none,noop,ssd,18704.67
ext2,2048,128,8,none,none,none,noop,sata,18465.0
ext2,2048,128,8,none,none,none,cfq,sas,18354.0
ext2,2048,128,8,none,none,none,cfq,500sas,18127.67
ext2,2048,128,8,none,none,none,cfq,ssd,18456.33
ext2,2048,128,8,none,none,none,cfq,sata,18443.67
ext2,2048,128,8,none,none,none,deadline,sas,18712.0
ext2,2048,128,8,none,none,none,deadline,500sas,18416.0
ext2,2048,128,8,none,none,none,deadline,ssd,18756.0
ext2,2048,128,8,none,none,none,deadline,sata,18613.33
ext2,2048,128,8,noatime,none,none,noop,sas,18645.33
ext2,2048,128,8,noatime,none,none,noop,500sas,18505.33
ext2,2048,128,8,noatime,none,none,noop,ssd,18688.33
ext2,2048,128,8,noatime,none,none,noop,sata,18700.67
ext2,2048,128,8,noatime,none,none,cfq,sas,18463.67
ext2,2048,128,8,noatime,none,none,cfq,500sas,18208.33
ext2,2048,128,8,noatime,none,none,cfq,ssd,18497.0
ext2,2048,128,8,noatime,none,none,cfq,sata,18443.67
ext2,2048,128,8,noatime,none,none,deadline,sas,18662.33
ext2,2048,128,8,noatime,none,none,deadline,500sas,18385.67
ext2,2048,128,8,noatime,none,none,deadline,ssd,18717.67
ext2,2048,128,8,noatime,none,none,deadline,sata,18490.67
ext2,2048,128,16,none,none,none,noop,sas,18591.33
ext2,2048,128,16,none,none,none,noop,500sas,18515.0
ext2,2048,128,16,none,none,none,noop,ssd,18765.67
ext2,2048,128,16,none,none,none,noop,sata,18619.0
ext2,2048,128,16,none,none,none,cfq,sas,18404.67
ext2,2048,128,16,none,none,none,cfq,500sas,18229.33
ext2,2048,128,16,none,none,none,cfq,ssd,18458.0
ext2,2048,128,16,none,none,none,cfq,sata,18474.67
ext2,2048,128,16,none,none,none,deadline,sas,18595.0
ext2,2048,128,16,none,none,none,deadline,500sas,18514.67
ext2,2048,128,16,none,none,none,deadline,ssd,18756.0
ext2,2048,128,16,none,none,none,deadline,sata,18567.0
ext2,2048,128,16,noatime,none,none,noop,sas,18636.33
ext2,2048,128,16,noatime,none,none,noop,500sas,18541.67
ext2,2048,128,16,noatime,none,none,noop,ssd,18777.0
ext2,2048,128,16,noatime,none,none,noop,sata,18599.67
ext2,2048,128,16,noatime,none,none,cfq,sas,18412.67
ext2,2048,128,16,noatime,none,none,cfq,500sas,18234.0
ext2,2048,128,16,noatime,none,none,cfq,ssd,18473.33
ext2,2048,128,16,noatime,none,none,cfq,sata,18374.0
ext2,2048,128,16,noatime,none,none,deadline,sas,18595.0
ext2,2048,128,16,noatime,none,none,deadline,500sas,18542.0
ext2,2048,128,16,noatime,none,none,deadline,ssd,18735.33
ext2,2048,128,16,noatime,none,none,deadline,sata,18547.33
ext2,2048,256,none,none,none,none,noop,sas,18656.67
ext2,2048,256,none,none,none,none,noop,500sas,18594.33
ext2,2048,256,none,none,none,none,noop,ssd,18723.67
ext2,2048,256,none,none,none,none,noop,sata,18524.67
ext2,2048,256,none,none,none,none,cfq,sas,18383.0
ext2,2048,256,none,none,none,none,cfq,500sas,18250.67
ext2,2048,256,none,none,none,none,cfq,ssd,18476.67
ext2,2048,256,none,none,none,none,cfq,sata,18348.0
ext2,2048,256,none,none,none,none,deadline,sas,18603.67
ext2,2048,256,none,none,none,none,deadline,500sas,18494.33
ext2,2048,256,none,none,none,none,deadline,ssd,18731.67
ext2,2048,256,none,none,none,none,deadline,sata,18560.67
ext2,2048,256,none,noatime,none,none,noop,sas,18623.33
ext2,2048,256,none,noatime,none,none,noop,500sas,18610.67
ext2,2048,256,none,noatime,none,none,noop,ssd,18764.33
ext2,2048,256,none,noatime,none,none,noop,sata,18590.0
ext2,2048,256,none,noatime,none,none,cfq,sas,18425.0
ext2,2048,256,none,noatime,none,none,cfq,500sas,18306.67
ext2,2048,256,none,noatime,none,none,cfq,ssd,18492.67
ext2,2048,256,none,noatime,none,none,cfq,sata,18382.67
ext2,2048,256,none,noatime,none,none,deadline,sas,18637.0
ext2,2048,256,none,noatime,none,none,deadline,500sas,18591.0
ext2,2048,256,none,noatime,none,none,deadline,ssd,18757.67
ext2,2048,256,none,noatime,none,none,deadline,sata,18622.33
ext2,2048,256,2,none,none,none,noop,sas,18274.33
ext2,2048,256,2,none,none,none,noop,500sas,16154.67
ext2,2048,256,2,none,none,none,noop,ssd,18487.0
ext2,2048,256,2,none,none,none,noop,sata,15161.33
ext2,2048,256,2,none,none,none,cfq,sas,18041.33
ext2,2048,256,2,none,none,none,cfq,500sas,15920.33
ext2,2048,256,2,none,none,none,cfq,ssd,18264.67
ext2,2048,256,2,none,none,none,cfq,sata,15445.67
ext2,2048,256,2,none,none,none,deadline,sas,18256.33
ext2,2048,256,2,none,none,none,deadline,500sas,15964.33
ext2,2048,256,2,none,none,none,deadline,ssd,18443.33
ext2,2048,256,2,none,none,none,deadline,sata,15785.0
ext2,2048,256,2,noatime,none,none,noop,sas,18322.33
ext2,2048,256,2,noatime,none,none,noop,500sas,16264.67
ext2,2048,256,2,noatime,none,none,noop,ssd,18474.0
ext2,2048,256,2,noatime,none,none,noop,sata,15562.33
ext2,2048,256,2,noatime,none,none,cfq,sas,18085.67
ext2,2048,256,2,noatime,none,none,cfq,500sas,15575.33
ext2,2048,256,2,noatime,none,none,cfq,ssd,18345.67
ext2,2048,256,2,noatime,none,none,cfq,sata,15026.0
ext2,2048,256,2,noatime,none,none,deadline,sas,18321.67
ext2,2048,256,2,noatime,none,none,deadline,500sas,16191.33
ext2,2048,256,2,noatime,none,none,deadline,ssd,18520.0
ext2,2048,256,2,noatime,none,none,deadline,sata,15427.33
ext2,2048,256,4,none,none,none,noop,sas,18537.67
ext2,2048,256,4,none,none,none,noop,500sas,17943.33
ext2,2048,256,4,none,none,none,noop,ssd,18713.0
ext2,2048,256,4,none,none,none,noop,sata,18026.67
ext2,2048,256,4,none,none,none,cfq,sas,18353.67
ext2,2048,256,4,none,none,none,cfq,500sas,17599.33
ext2,2048,256,4,none,none,none,cfq,ssd,18394.67
ext2,2048,256,4,none,none,none,cfq,sata,18063.67
ext2,2048,256,4,none,none,none,deadline,sas,18636.0
ext2,2048,256,4,none,none,none,deadline,500sas,17817.33
ext2,2048,256,4,none,none,none,deadline,ssd,18719.33
ext2,2048,256,4,none,none,none,deadline,sata,17755.33
ext2,2048,256,4,noatime,none,none,noop,sas,18654.0
ext2,2048,256,4,noatime,none,none,noop,500sas,17862.0
ext2,2048,256,4,noatime,none,none,noop,ssd,18756.0
ext2,2048,256,4,noatime,none,none,noop,sata,18221.67
ext2,2048,256,4,noatime,none,none,cfq,sas,18417.33
ext2,2048,256,4,noatime,none,none,cfq,500sas,17705.67
ext2,2048,256,4,noatime,none,none,cfq,ssd,18434.67
ext2,2048,256,4,noatime,none,none,cfq,sata,18190.0
ext2,2048,256,4,noatime,none,none,deadline,sas,18583.0
ext2,2048,256,4,noatime,none,none,deadline,500sas,17874.67
ext2,2048,256,4,noatime,none,none,deadline,ssd,18726.0
ext2,2048,256,4,noatime,none,none,deadline,sata,18239.33
ext2,2048,256,8,none,none,none,noop,sas,18652.67
ext2,2048,256,8,none,none,none,noop,500sas,18447.0
ext2,2048,256,8,none,none,none,noop,ssd,18771.0
ext2,2048,256,8,none,none,none,noop,sata,18397.33
ext2,2048,256,8,none,none,none,cfq,sas,18347.33
ext2,2048,256,8,none,none,none,cfq,500sas,18259.0
ext2,2048,256,8,none,none,none,cfq,ssd,18504.33
ext2,2048,256,8,none,none,none,cfq,sata,18369.67
ext2,2048,256,8,none,none,none,deadline,sas,18637.33
ext2,2048,256,8,none,none,none,deadline,500sas,18469.67
ext2,2048,256,8,none,none,none,deadline,ssd,18738.67
ext2,2048,256,8,none,none,none,deadline,sata,18515.33
ext2,2048,256,8,noatime,none,none,noop,sas,18626.33
ext2,2048,256,8,noatime,none,none,noop,500sas,18450.0
ext2,2048,256,8,noatime,none,none,noop,ssd,18830.0
ext2,2048,256,8,noatime,none,none,noop,sata,18561.67
ext2,2048,256,8,noatime,none,none,cfq,sas,18362.0
ext2,2048,256,8,noatime,none,none,cfq,500sas,18268.33
ext2,2048,256,8,noatime,none,none,cfq,ssd,18489.0
ext2,2048,256,8,noatime,none,none,cfq,sata,18439.33
ext2,2048,256,8,noatime,none,none,deadline,sas,18669.33
ext2,2048,256,8,noatime,none,none,deadline,500sas,18505.0
ext2,2048,256,8,noatime,none,none,deadline,ssd,18757.0
ext2,2048,256,8,noatime,none,none,deadline,sata,18558.33
ext2,2048,256,16,none,none,none,noop,sas,18637.33
ext2,2048,256,16,none,none,none,noop,500sas,18503.0
ext2,2048,256,16,none,none,none,noop,ssd,18745.67
ext2,2048,256,16,none,none,none,noop,sata,18585.0
ext2,2048,256,16,none,none,none,cfq,sas,18371.33
ext2,2048,256,16,none,none,none,cfq,500sas,18167.33
ext2,2048,256,16,none,none,none,cfq,ssd,18464.67
ext2,2048,256,16,none,none,none,cfq,sata,18345.33
ext2,2048,256,16,none,none,none,deadline,sas,18662.67
ext2,2048,256,16,none,none,none,deadline,500sas,18558.33
ext2,2048,256,16,none,none,none,deadline,ssd,18720.0
ext2,2048,256,16,none,none,none,deadline,sata,18563.0
ext2,2048,256,16,noatime,none,none,noop,sas,18644.33
ext2,2048,256,16,noatime,none,none,noop,500sas,18588.33
ext2,2048,256,16,noatime,none,none,noop,ssd,18749.0
ext2,2048,256,16,noatime,none,none,noop,sata,18562.0
ext2,2048,256,16,noatime,none,none,cfq,sas,18419.33
ext2,2048,256,16,noatime,none,none,cfq,500sas,18241.67
ext2,2048,256,16,noatime,none,none,cfq,ssd,18516.67
ext2,2048,256,16,noatime,none,none,cfq,sata,18382.33
ext2,2048,256,16,noatime,none,none,deadline,sas,18648.67
ext2,2048,256,16,noatime,none,none,deadline,500sas,18625.67
ext2,2048,256,16,noatime,none,none,deadline,ssd,18752.0
ext2,2048,256,16,noatime,none,none,deadline,sata,18604.67
ext2,2048,512,none,none,none,none,noop,sas,18724.0
ext2,2048,512,none,none,none,none,noop,500sas,18553.67
ext2,2048,512,none,none,none,none,noop,ssd,18729.0
ext2,2048,512,none,none,none,none,noop,sata,18568.67
